NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
DK011,-0.04449834370706456,-0.057525931014002565,-0.020821566378835754,-0.010742747983690515,108,0.676
DK012,-0.04449834370706456,-0.057525931014002565,-0.020821566378835754,-0.010742747983690515,108,0.676
DK013,-0.034151679960376206,-0.04633709738037119,-0.01796895759236262,-0.008091600821391026,107,0.617
DK014,-0.030920301533505383,-0.048489453964020116,-0.02037200927879286,-0.007753863742640749,94,0.606
DK021,-0.04424726500382423,-0.061970647188459654,-0.02234259471036439,-0.009488109465663978,100,0.65
DK022,-0.03292534717176891,-0.043839611559134344,-0.021851330326562866,-0.009898635522666394,112,0.679
DK031,-0.03429455397496872,-0.045181892081627636,-0.021371901809610426,-0.011917888839569443,112,0.696
DK032,-0.04377810555968064,-0.0653967996974468,-0.026881757406467005,-0.010308736668951952,103,0.67
DK041,-0.037701577847467846,-0.05421438427183751,-0.02419828185640307,-0.010473058636942943,104,0.692
DK042,-0.036993420104299256,-0.05103240311032615,-0.0239988978396743,-0.012659696514054759,105,0.714
DK050,-0.028925995985287077,-0.03631109964412249,-0.021833614241265297,-0.009828735258721867,109,0.67
