NUTS_ID,wasp_raw_mean,wasp_raw_q25,wasp_raw_median,wasp_raw_q75,wasp_raw_count,hazard_raw
SI031,-0.04173712723930042,-0.05326477511508533,-0.03193584891451916,-0.015405115209460186,113,0.761
SI032,-0.039312078818845964,-0.051108885195732236,-0.03111694391341494,-0.013894213798922472,115,0.739
SI033,-0.04273076121606723,-0.05467171336335805,-0.03175685551847367,-0.017444412639292188,109,0.761
SI034,-0.0438752597819297,-0.06066779765365226,-0.0320268612667295,-0.017209197707428375,107,0.804
SI035,-0.042807691611744726,-0.05819602539794386,-0.0278297331945822,-0.013669345487675568,109,0.725
SI036,-0.04998409882391624,-0.061932725957334275,-0.03283876594447967,-0.01629207324604328,101,0.792
SI037,-0.04848911613647768,-0.06641344838620289,-0.028594089283965073,-0.01505793685350805,105,0.771
SI038,-0.047746210375547,-0.06250660710753736,-0.02822397110437369,-0.012413908364981657,105,0.695
SI041,-0.04573453885663968,-0.056182596351102274,-0.029606823135833633,-0.01605992540883108,104,0.779
SI042,-0.044104388659907484,-0.05479741501914569,-0.02892765093500627,-0.013574454791117827,111,0.712
SI043,-0.04347570835728861,-0.058080216300652826,-0.032607430028648986,-0.012357046007040276,113,0.708
SI044,-0.04766416145129019,-0.06048147667644618,-0.030847400580341643,-0.011650874744646475,108,0.676
